,Year,Country,Population,GDP
3761,1990,CZE,10333355.0,40477403220
3762,1990,BOL,6864842.0,4867582620.0
3763,1990,AND,54509.0,1029048482
3764,1990,HKG,5704500.0,76928290842.0
3765,1990,LCA,138020.0,518433324.8
3766,1990,FSM,96301.0,147200000
3767,1990,COD,34612023.0,9349764580
3768,1990,MLI,8449913.0,2681912030
3769,1990,STP,119209.0,..
3770,1990,MKD,1996228.0,4699646643
3771,1990,LIE,28789.0,1421466240
3772,1990,MNE,606372.0,..
3773,1990,ALB,3286542.0,2028553750
3774,1990,SWZ,822420.0,1114703088.0
3775,1990,BDI,5438957.0,1132101253.0
3776,1990,NRU,9505.0,..
3777,1990,VNM,67988862.0,6471740806
3778,1990,MHL,47271.0,78476000
3779,1990,KIR,72400.0,39809538.68
3780,1990,TUV,8913.0,8824447.74
3781,1990,SSD,5492623.0,..
3782,1991,CHN,1150780000.0,383000000000.0
3783,1991,FIN,5013740.0,128000000000.0
3784,1991,ROU,23001155.0,28998684211
3785,1991,NOR,4261732.0,122000000000.0
3786,1991,EST,1561314.0,..
3787,1991,FRA,58559311.0,1270000000000.0
3788,1991,ESP,38966376.0,576000000000.0
3789,1991,EGY,57424549.0,37387836491
3790,1991,ITA,56758521.0,1240000000000.0
3791,1991,AZE,7271000.0,8792365811
3792,1991,RUS,148624000.0,5.18E+11
3793,1991,ARG,33079000.0,1.90E+11
3794,1991,CUB,10673542.0,24316556026
3795,1991,BLR,10194000.0,18000000000
3796,1991,CMR,12137912.0,12434370005.0
3797,1991,MEX,85512623.0,313000000000.0
3798,1991,USA,252981000.0,6160000000000.0
3799,1991,HUN,10373400.0,34748508332
3800,1991,BRN,266210.0,3701667053
3801,1991,PAK,110778648.0,45451960732.0
3802,1991,IRQ,17889459.0,..
3803,1991,QAT,487353.0,6883516484
3804,1991,CAN,28037420.0,6.10E+11
3805,1991,IRL,3534235.0,49847127139.0
3806,1991,AUS,17284000.0,325000000000.0
3807,1991,MAR,25260404.0,32285388165.0
3808,1991,ERI,2266358,..
3809,1991,JOR,3760496.0,4344250257
3810,1991,TUN,8427857.0,13074782609
3811,1991,BEL,10004486.0,212000000000.0
3812,1991,DJI,606844.0,462421998.5
3813,1991,COM,423872.0,424108796.6
3814,1991,KAZ,16450500.0,24881135586
3815,1991,MDV,229751.0,244468292.7
3816,1991,ETH,49609969.0,13463868357
3817,1991,UZB,20952000.0,13677622222
3818,1991,KGZ,4463600.0,2569444444
3819,1991,TJK,5400630.0,2534720480
3820,1991,JPN,123921000.0,3580000000000.0
3821,1991,BRA,151648011.0,603000000000.0
3822,1991,ISR,4949000.0,67459649072.0
3823,1991,SWE,8617375.0,271000000000.0
3824,1991,TUR,54840590.0,150000000000.0
3825,1991,ARM,3505258.0,2068526522
3826,1991,CIV,12362407.0,10492628915.0
3827,1991,KEN,24521703.0,8151479004.0
3828,1991,BEN,5149499.0,1986437860.0
3829,1991,GHA,15207367.0,6596546196
3830,1991,SOM,7274030.0,..
3831,1991,SYR,12815401.0,12981833333
3832,1991,GBR,57424897.0,1140000000000.0
3833,1991,CHI,141467.0,..
3834,1991,IND,891273209.0,270000000000.0
3835,1991,POL,38246193.0,85500935935
3836,1991,PAN,2523118.0,7074675500
3837,1991,GEO,4835900.0,6357615894
3838,1991,GUY,744474.0,348533094.8
3839,1991,VEN,20096317.0,53476971831
3840,1991,COL,33758337.0,49175565911.0
3841,1991,PER,22522378.0,34672122381.0
3842,1991,UGA,17953531.0,3321729057.0
3843,1991,NZL,3495100.0,42745329732.0
3844,1991,ECU,10472475.0,16988535268.0
3845,1991,TKM,3789185.0,3208098919
3846,1991,TTO,1229103.0,5307905882.0
3847,1991,DOM,7270409.0,9734321854
3848,1991,JAM,2439334.0,4071219198.0
3849,1991,LBR,2040139.0,..
3850,1991,SUR,413005.0,448100000.0
3851,1991,PLW,15441.0,..
3852,1991,LTU,3704134.0,..
3853,1991,NAM,1476388.0,2992650454
3854,1991,UKR,52000470.0,77464561150
3855,1991,ISL,257797.0,6920116563.0
3856,1991,AUT,7754891.0,174000000000.0
3857,1991,RWA,7083935.0,1911600970.0
3858,1991,DMA,70374.0,219763222.2
3859,1991,MLT,363845.0,2750041434
3860,1991,LUX,387000.0,14321878795.0
3861,1991,CYP,783124.0,5770197348
3862,1991,SGP,3135083.0,45466164978.0
3863,1991,SLE,4348660.0,779981458.9
3864,1991,PNG,4725547.0,3787394958.0
3865,1991,AFG,13299017.0,..
3866,1991,YEM,12302124.0,5930370370
3867,1991,MDA,3704000.0,..
3868,1991,SRB,7595636,..
3869,1991,CAF,2878509.0,1377375031.0
3870,1991,BIH,4369319.0,..
3871,1991,GUM,133558.0,..
3872,1991,SVK,5303294.0,14213045494
3873,1991,THA,57232465.0,98234695722.0
3874,1991,TLS,759527.0,..
3875,1991,GAB,975783.0,5402919957.0
3876,1991,SMR,24460.0,..
3877,1991,LAO,4379236.0,1028087972
3878,1991,KOR,43295704.0,326000000000.0
3879,1991,PRK,20609150.0,..
3880,1991,MOZ,13328032.0,3263761938
3881,1991,SEN,7755496.0,7111252866
3882,1991,CPV,346230.0,319827058.6
3883,1991,CZE,10308578.0,29675502270
3884,1991,BOL,7011453.0,5343274312.0
3885,1991,AND,56671.0,1106928583
3886,1991,HKG,5752000.0,88959620136.0
3887,1991,LCA,139995.0,548819074.1
3888,1991,FSM,98770.0,166200000
3889,1991,COD,35908244.0,9625436873
3890,1991,MLI,8635527.0,2724131545
3891,1991,STP,121956.0,..
3892,1991,MKD,1993302.0,4938775510
3893,1991,LIE,29159.0,1484152022
3894,1991,MNE,607105.0,..
3895,1991,ALB,3266790.0,1099559028
3896,1991,SWZ,845266.0,1156141998.0
3897,1991,BDI,5564926.0,1167398478.0
3898,1991,NRU,9764.0,..
3899,1991,VNM,69436954.0,9613369520
3900,1991,MHL,48404.0,82507000
3901,1991,KIR,73692.0,47515189.28
3902,1991,TUV,9026.0,9365165.914
3903,1991,SSD,5420171.0,..
3904,1992,CHN,1164970000.0,427000000000.0
3905,1992,FIN,5041992.0,113000000000.0
3906,1992,ROU,22794284.0,25121666667
3907,1992,NOR,4286401.0,131000000000.0
3908,1992,EST,1533091.0,..
3909,1992,FRA,58851217.0,1400000000000.0
3910,1992,ESP,39157685.0,629000000000.0
3911,1992,EGY,58666814.0,41855986519
3912,1992,ITA,56797087.0,1320000000000.0
3913,1992,AZE,7382000.0,4991350458
3914,1992,RUS,148689000.0,4.60E+11
3915,1992,ARG,33529326.0,2.29E+11
3916,1992,CUB,10736387.0,22085858243
3917,1992,BLR,10216000.0,17037037037
3918,1992,CMR,12499499.0,11396310990.0
3919,1992,MEX,87075138.0,363000000000.0
3920,1992,USA,256514000.0,6520000000000.0
3921,1992,HUN,10369341.0,38724945368
3922,1992,BRN,273892.0,4183548189
3923,1992,PAK,113911126.0,48635176853.0
3924,1992,IRQ,18402734.0,..
3925,1992,QAT,495395.0,7646153984
3926,1992,CAN,28371264.0,5.92E+11
3927,1992,IRL,3558430.0,55985505025.0
3928,1992,AUS,17495000.0,325000000000.0
3929,1992,MAR,25711406.0,33711069431.0
3930,1992,ERI,2257596,477101651.6
3931,1992,JOR,3977672.0,5311329067
3932,1992,TUN,8613861.0,15497286296
3933,1992,BEL,10045158.0,236000000000.0
3934,1992,DJI,615054.0,478058304.9
3935,1992,COM,436448.0,457388578.9
3936,1992,KAZ,16439095.0,24906939560
3937,1992,MDV,236265.0,284853358.6
3938,1992,ETH,51423585.0,10492993078
3939,1992,UZB,21449000.0,12941297376
3940,1992,KGZ,4515400.0,2316562500
3941,1992,TJK,5502494.0,1909246641
3942,1992,JPN,124229000.0,3910000000000.0
3943,1992,BRA,154259380.0,401000000000.0
3944,1992,ISR,5123000.0,75496923793.0
3945,1992,SWE,8668067.0,281000000000.0
3946,1992,TUR,55748948.0,158000000000.0
3947,1992,ARM,3442817.0,1272577456
3948,1992,CIV,12812421.0,11152971316.0
3949,1992,KEN,25326078.0,8209129172.0
3950,1992,BEN,5331803.0,1695315306.0
3951,1992,GHA,15653336.0,6413901602
3952,1992,SOM,7295384.0,..
3953,1992,SYR,13187663.0,13253565899
3954,1992,GBR,57580402.0,1180000000000.0
3955,1992,CHI,142006.0,..
3956,1992,IND,909307016.0,288000000000.0
3957,1992,POL,38363667.0,94337050693
3958,1992,PAN,2575954.0,8042337700
3959,1992,GEO,4873500.0,3690328964
3960,1992,GUY,748602.0,373573141.5
3961,1992,VEN,20557683.0,60401798246
3962,1992,COL,34422569.0,58418985443.0
3963,1992,PER,22966818.0,36139225288.0
3964,1992,UGA,18561674.0,2857457860.0
3965,1992,NZL,3531700.0,41649829860.0
3966,1992,ECU,10716129.0,18094238119.0
3967,1992,TKM,3899843.0,3200539816
3968,1992,TTO,1236683.0,5439552941.0
3969,1992,DOM,7408342.0,11356271336
3970,1992,JAM,2461049.0,3530892749.0
3971,1992,LBR,2001624.0,..
3972,1992,SUR,420655.0,404600000.0
3973,1992,PLW,15856.0,..
3974,1992,LTU,3700114.0,..
3975,1992,NAM,1516958.0,3424733520
3976,1992,UKR,52150266.0,73942235330
3977,1992,ISL,261057.0,7091625419.0
3978,1992,AUT,7840709.0,195000000000.0
3979,1992,RWA,6702244.0,2029026704.0
3980,1992,DMA,70544.0,234058259.3
3981,1992,MLT,367618.0,3021910217
3982,1992,LUX,392175.0,16065740778.0
3983,1992,CYP,800611.0,6912150456
3984,1992,SGP,3230698.0,52130263966.0
3985,1992,SLE,4347724.0,679997997.6
3986,1992,PNG,4836217.0,4377980510.0
3987,1992,AFG,14485546.0,..
3988,1992,YEM,12954155.0,6463649985
3989,1992,MDA,3706000.0,..
3990,1992,SRB,7646424,..
3991,1992,CAF,2959236.0,1411917558.0
3992,1992,BIH,4233676.0,..
3993,1992,GUM,136692.0,..
3994,1992,SVK,5305016.0,15431288006
3995,1992,THA,57811021.0,111000000000.0
3996,1992,TLS,783198.0,..
3997,1992,GAB,1002579.0,5592390849.0
3998,1992,SMR,24822.0,..
3999,1992,LAO,4500351.0,1127806945
4000,1992,KOR,43747962.0,350000000000.0
4001,1992,PRK,20937404.0,..
4002,1992,MOZ,13806001.0,2291175765
4003,1992,SEN,7990096.0,7602005274
4004,1992,CPV,355757.0,357160985.3
4005,1992,CZE,10319123.0,34590052812
4006,1992,BOL,7160920.0,5643893347.0
4007,1992,AND,58888.0,1210013652
4008,1992,HKG,5800500.0,104000000000.0
4009,1992,LCA,141760.0,602911074.1
4010,1992,FSM,101389.0,178100000
4011,1992,COD,37333914.0,8227343907
4012,1992,MLI,8850334.0,2830673389
4013,1992,STP,124576.0,..
4014,1992,MKD,1988659.0,2436849342
4015,1992,LIE,29553.0,1631197909
4016,1992,MNE,608516.0,..
4017,1992,ALB,3247039.0,652174990.8
4018,1992,SWZ,866993.0,1284766234.0
4019,1992,BDI,5685565.0,1083037671.0
4020,1992,NRU,10030.0,..
4021,1992,VNM,70883481.0,9866990236
4022,1992,MHL,49245.0,91063000
4023,1992,KIR,74766.0,47737955.35
4024,1992,TUV,9112.0,9742949.471
4025,1992,SSD,5305457.0,..
4026,1993,CHN,1178440000.0,445000000000.0
4027,1993,FIN,5066447.0,89255751015.0
4028,1993,ROU,22763280.0,26362894737
4029,1993,NOR,4311991.0,121000000000.0
4030,1993,EST,1494128.0,..
4031,1993,FRA,59106768.0,1320000000000.0
4032,1993,ESP,39361262.0,524000000000.0
4033,1993,EGY,59880658.0,46578631453
4034,1993,ITA,56831821.0,1060000000000.0
4035,1993,AZE,7495000.0,3970953396
4036,1993,RUS,148520000.0,4.35E+11
4037,1993,ARG,33970111.0,2.37E+11
4038,1993,CUB,10789306.0,22367254865
4039,1993,BLR,10239000.0,16280991736
4040,1993,CMR,12864090.0,15498179313.0
4041,1993,MEX,88625440.0,501000000000.0
4042,1993,USA,259919000.0,6860000000000.0
4043,1993,HUN,10357523.0,40119073326
4044,1993,BRN,281681.0,4105706152
4045,1993,PAK,117086685.0,51478304860.0
4046,1993,IRQ,18955085.0,..
4047,1993,QAT,501479.0,7156593654
4048,1993,CAN,28684764.0,5.77E+11
4049,1993,IRL,3576261.0,52480251773.0
4050,1993,AUS,17667000.0,312000000000.0
4051,1993,MAR,26155203.0,31655473664.0
4052,1993,ERI,2238626,467872714.8
4053,1993,JOR,4201555.0,5605841536
4054,1993,TUN,8795932.0,14608946896
4055,1993,BEL,10084475.0,226000000000.0
4056,1993,DJI,618495.0,466048469.2
4057,1993,COM,449274.0,452881443.1
4058,1993,KAZ,16330419.0,23409027476
4059,1993,MDV,242605.0,322326642.3
4060,1993,ETH,53295566.0,8830712714
4061,1993,UZB,21942000.0,13099013836
4062,1993,KGZ,4516700.0,2028295455
4063,1993,TJK,5593315.0,1646693642
4064,1993,JPN,124536000.0,4450000000000.0
4065,1993,BRA,156849078.0,438000000000.0
4066,1993,ISR,5261000.0,75875266422.0
4067,1993,SWE,8718561.0,210000000000.0
4068,1993,TUR,56653804.0,180000000000.0
4069,1993,ARM,3363108.0,1201313201
4070,1993,CIV,13271643.0,11045759469.0
4071,1993,KEN,26136216.0,5751789915.0
4072,1993,BEN,5521763.0,2274557914.0
4073,1993,GHA,16106765.0,5966255778
4074,1993,SOM,7315865.0,..
4075,1993,SYR,13565072.0,13695962019
4076,1993,GBR,57718614.0,1060000000000.0
4077,1993,CHI,142415.0,..
4078,1993,IND,927403860.0,279000000000.0
4079,1993,POL,38461408.0,96045645026
4080,1993,PAN,2629580.0,8782585400
4081,1993,GEO,4911100.0,2701181331
4082,1993,GUY,754144.0,454101382.5
4083,1993,VEN,21016901.0,60065011013
4084,1993,COL,35091275.0,66446804803.0
4085,1993,PER,23408131.0,35158109999.0
4086,1993,UGA,19175988.0,3220439044.0
4087,1993,NZL,3572200.0,46775620817.0
4088,1993,ECU,10961466.0,18938717359.0
4089,1993,TKM,4010789.0,3179225949
4090,1993,TTO,1243616.0,4669488516.0
4091,1993,DOM,7546463.0,13081042400
4092,1993,JAM,2484581.0,5405097571.0
4093,1993,LBR,1976699.0,..
4094,1993,SUR,428030.0,428764705.9
4095,1993,PLW,16290.0,..
4096,1993,LTU,3682613.0,..
4097,1993,NAM,1555101.0,3218475900
4098,1993,UKR,52179210.0,65648559903
4099,1993,ISL,263725.0,6227928906.0
4100,1993,AUT,7905633.0,190000000000.0
4101,1993,RWA,6263757.0,1971525999.0
4102,1993,DMA,70831.0,245527592.6
4103,1993,MLT,371308.0,2709178327
4104,1993,LUX,397475.0,16486900187.0
4105,1993,CYP,818746.0,6590291048
4106,1993,SGP,3313471.0,60603478153.0
4107,1993,SLE,4328957.0,768812334.8
4108,1993,PNG,4949051.0,4974550286.0
4109,1993,AFG,15816603.0,..
4110,1993,YEM,13634076.0,5368270615
4111,1993,MDA,3701000.0,..
4112,1993,SRB,7699307,..
4113,1993,CAF,3046149.0,1278781167.0
4114,1993,BIH,4078937.0,..
4115,1993,GUM,139818.0,..
4116,1993,SVK,5325305.0,16452201101
4117,1993,THA,58337773.0,129000000000.0
4118,1993,TLS,806860.0,..
4119,1993,GAB,1029778.0,4378645081.0
4120,1993,SMR,25209.0,..
4121,1993,LAO,4619944.0,1327748655
4122,1993,KOR,44194628.0,386000000000.0
4123,1993,PRK,21265834.0,..
4124,1993,MOZ,14370946.0,2394823062
4125,1993,SEN,8226760.0,7189226453
4126,1993,CPV,366053.0,490417389.7
4127,1993,CZE,10329855.0,40614350197
4128,1993,BOL,7312850.0,5734676561.0
4129,1993,AND,60971.0,1007025755
4130,1993,HKG,5901000.0,120000000000.0
4131,1993,LCA,143409.0,612538814.8
4132,1993,FSM,103915.0,198400000
4133,1993,COD,38815834.0,10706259937
4134,1993,MLI,9087176.0,2818280876
4135,1993,STP,127062.0,..
4136,1993,MKD,1984028.0,2682456897
4137,1993,LIE,29975.0,1673104494
4138,1993,MNE,610170.0,..
4139,1993,ALB,3227287.0,1185315468
4140,1993,SWZ,887706.0,1357206996.0
4141,1993,BDI,5798053.0,938632612.0
4142,1993,NRU,10287.0,..
4143,1993,VNM,72300308.0,13180953598
4144,1993,MHL,49831.0,99461000
4145,1993,KIR,75716.0,46919624.64
4146,1993,TUV,9194.0,9630762.954
4147,1993,SSD,5185699.0,..
4148,1994,CHN,1191835000.0,564000000000.0
4149,1994,FIN,5088333.0,103000000000.0
4150,1994,ROU,22730211.0,30074440483
4151,1994,NOR,4336613.0,127000000000.0
4152,1994,EST,1462514.0,..
4153,1994,FRA,59327192.0,1390000000000.0
4154,1994,ESP,39549108.0,529000000000.0
4155,1994,EGY,61095804.0,51897983393
4156,1994,ITA,56843400.0,1100000000000.0
4157,1994,AZE,7597000.0,3313939554
4158,1994,RUS,148336000.0,3.95E+11
4159,1994,ARG,34402672.0,2.57E+11
4160,1994,CUB,10838462.0,28448326757
4161,1994,BLR,10227000.0,14932024169
4162,1994,CMR,13230984.0,10600157684.0
4163,1994,MEX,90156400.0,528000000000.0
4164,1994,USA,263126000.0,7290000000000.0
4165,1994,HUN,10343355.0,43160392124
4166,1994,BRN,289454.0,4087337960
4167,1994,PAK,120362762.0,51894781282.0
4168,1994,IRQ,19539340.0,..
4169,1994,QAT,507041.0,7374450769
4170,1994,CAN,29000663.0,5.78E+11
4171,1994,IRL,3590386.0,57166035571.0
4172,1994,AUS,17855000.0,322000000000.0
4173,1994,MAR,26584478.0,35604137423.0
4174,1994,ERI,2218430,531688311.7
4175,1994,JOR,4410359.0,6237739516
4176,1994,TUN,8967916.0,15632463424
4177,1994,BEL,10115603.0,246000000000.0
4178,1994,DJI,622366.0,491689220.7
4179,1994,COM,462277.0,319189200.4
4180,1994,KAZ,16095199.0,21250839258
4181,1994,MDV,248588.0,355884383.1
4182,1994,ETH,55180998.0,6927950565
4183,1994,UZB,22377000.0,12899156991
4184,1994,KGZ,4515100.0,1681006993
4185,1994,TJK,5679167.0,1522018436
4186,1994,JPN,124961000.0,4910000000000.0
4187,1994,BRA,159432716.0,558000000000.0
4188,1994,ISR,5399000.0,86216942413.0
4189,1994,SWE,8780745.0,226000000000.0
4190,1994,TUR,57564204.0,131000000000.0
4191,1994,ARM,3283667.0,1315158670
4192,1994,CIV,13735433.0,8313557450.0
4193,1994,KEN,26950513.0,7148145376.0
4194,1994,BEN,5714220.0,1598075932.0
4195,1994,GHA,16561674.0,5444560669
4196,1994,SOM,7372598.0,..
4197,1994,SYR,13950476.0,10122020000
4198,1994,GBR,57865745.0,1140000000000.0
4199,1994,CHI,142863.0,..
4200,1994,IND,945601831.0,327000000000.0
4201,1994,POL,38542652.0,1.11E+11
4202,1994,PAN,2684116.0,9365289800
4203,1994,GEO,4836076.0,2513870587
4204,1994,GUY,758896.0,540874934.2
4205,1994,VEN,21474549.0,58418666667
4206,1994,COL,35758979.0,81703500846.0
4207,1994,PER,23851408.0,44882079767.0
4208,1994,UGA,19793541.0,3990430447.0
4209,1994,NZL,3620000.0,55314732279.0
4210,1994,ECU,11208001.0,22708673337.0
4211,1994,TKM,4115102.0,2561118608
4212,1994,TTO,1249520.0,4947205860.0
4213,1994,DOM,7683707.0,14664237667
4214,1994,JAM,2509043.0,5419134875.0
4215,1994,LBR,1986493.0,..
4216,1994,SUR,435105.0,605492537.3
4217,1994,PLW,16717.0,..
4218,1994,LTU,3657144.0,..
4219,1994,NAM,1591822.0,3636645995
4220,1994,UKR,51921041.0,52549555149
4221,1994,ISL,266021.0,6399064571.0
4222,1994,AUT,7936118.0,204000000000.0
4223,1994,RWA,5936261.0,753636370.5
4224,1994,DMA,71043.0,264375666.7
4225,1994,MLT,374797.0,2998570147
4226,1994,LUX,402925.0,18325791415.0
4227,1994,CYP,837110.0,7425703929
4228,1994,SGP,3419048.0,73690847191.0
4229,1994,SLE,4309775.0,911915970.7
4230,1994,PNG,5065661.0,5502786070.0
4231,1994,AFG,17075727.0,..
4232,1994,YEM,14297613.0,4167356037
4233,1994,MDA,3690000.0,..
4234,1994,SRB,7734639,..
4235,1994,CAF,3135015.0,851174350.6
4236,1994,BIH,3936524.0,1255802469
4237,1994,GUM,142802.0,..
4238,1994,SVK,5346331.0,20079363626
4239,1994,THA,58875269.0,147000000000.0
4240,1994,TLS,827825.0,..
4241,1994,GAB,1057255.0,4190819314.0
4242,1994,SMR,25582.0,..
4243,1994,LAO,4735845.0,1543606345
4244,1994,KOR,44641540.0,456000000000.0
4245,1994,PRK,21577982.0,..
4246,1994,MOZ,14948048.0,2460670288
4247,1994,SEN,8461068.0,4908415369
4248,1994,CPV,376407.0,406580652.3
4249,1994,CZE,10333587.0,47554674591
4250,1994,BOL,7466793.0,5981244887.0
4251,1994,AND,62677.0,1017549124
4252,1994,HKG,6035400.0,136000000000.0
4253,1994,LCA,145083.0,638422518.5
4254,1994,FSM,106030.0,202500000
4255,1994,COD,40252975.0,5820382248
4256,1994,MLI,9334880.0,2081846483
4257,1994,STP,129427.0,..
4258,1994,MKD,1981703.0,3556581986
4259,1994,LIE,30426.0,1948118228
4260,1994,MNE,611389.0,..
4261,1994,ALB,3207536.0,1880951520
4262,1994,SWZ,907620.0,1419293455.0
4263,1994,BDI,5898967.0,925030590.2
4264,1994,NRU,10498.0,..
4265,1994,VNM,73651218.0,16286433533
4266,1994,MHL,50215.0,108071000
4267,1994,KIR,76670.0,54832577.86
4268,1994,TUV,9252.0,10886825.56
4269,1994,SSD,5111365.0,..
4270,1995,CHN,1204855000.0,735000000000.0
4271,1995,FIN,5107790.0,134000000000.0
4272,1995,ROU,22684270.0,37435317265
4273,1995,NOR,4359184.0,152000000000.0
4274,1995,EST,1436634.0,4373665146
4275,1995,FRA,59541899.0,1600000000000.0
4276,1995,ESP,39724050.0,613000000000.0
4277,1995,EGY,62334034.0,60159245060
4278,1995,ITA,56844303.0,1170000000000.0
4279,1995,AZE,7685000.0,3052467522
4280,1995,RUS,148375726.0,3.96E+11
4281,1995,ARG,34828170.0,2.58E+11
4282,1995,CUB,10888252.0,30429803651
4283,1995,BLR,10194000.0,13972676841
4284,1995,CMR,13599988.0,9643953175.0
4285,1995,MEX,91663285.0,360000000000.0
4286,1995,USA,266278000.0,7640000000000.0
4287,1995,HUN,10328965.0,46418916500
4288,1995,BRN,297114.0,4734020037
4289,1995,PAK,123776839.0,60636022423.0
4290,1995,IRQ,20149338.0,..
4291,1995,QAT,513442.0,8137911978
4292,1995,CAN,29302311.0,6.04E+11
4293,1995,IRL,3608841.0,69222624369.0
4294,1995,AUS,18072000.0,367000000000.0
4295,1995,MAR,26994250.0,39030285468.0
4296,1995,ERI,2204222,578015625
4297,1995,JOR,4588843.0,6727446632
4298,1995,TUN,9125398.0,18030876599
4299,1995,BEL,10136811.0,290000000000.0
4300,1995,DJI,630388.0,497723960.6
4301,1995,COM,475394.0,398461789.6
4302,1995,KAZ,15815626.0,20374307047
4303,1995,MDV,254139.0,398988955
4304,1995,ETH,57047908.0,7663984568
4305,1995,UZB,22785000.0,13350468917
4306,1995,KGZ,4560400.0,1661018519
4307,1995,TJK,5764810.0,1231567145
4308,1995,JPN,125439000.0,5450000000000.0
4309,1995,BRA,162019896.0,769000000000.0
4310,1995,ISR,5545000.0,100000000000.0
4311,1995,SWE,8826939.0,264000000000.0
4312,1995,TUR,58486456.0,169000000000.0
4313,1995,ARM,3217348.0,1468317350
4314,1995,CIV,14199762.0,11000146839.0
4315,1995,KEN,27768296.0,9046326060.0
4316,1995,BEN,5905558.0,2169627251.0
4317,1995,GHA,17014057.0,6465137615
4318,1995,SOM,7491637.0,..
4319,1995,SYR,14345492.0,11396706587
4320,1995,GBR,58019030.0,1340000000000.0
4321,1995,CHI,143484.0,..
4322,1995,IND,963922588.0,360000000000.0
4323,1995,POL,38594998.0,1.42E+11
4324,1995,PAN,2739668.0,9573813700
4325,1995,GEO,4657722.0,2693731866
4326,1995,GUY,761291.0,621626785.9
4327,1995,VEN,21931084.0,77407726244
4328,1995,COL,36421438.0,92507279383.0
4329,1995,PER,24299160.0,53312793687.0
4330,1995,UGA,20413152.0,5755818947.0
4331,1995,NZL,3673400.0,63918703507.0
4332,1995,ECU,11455204.0,24432884442.0
4333,1995,TKM,4207841.0,2482228440
4334,1995,TTO,1254200.0,5329214163.0
4335,1995,DOM,7819247.0,16598679279
4336,1995,JAM,2533711.0,6538840170.0
4337,1995,LBR,2044661.0,..
4338,1995,SUR,441851.0,691590497.7
4339,1995,PLW,17164.0,..
4340,1995,LTU,3629102.0,7870782261
4341,1995,NAM,1627865.0,3942478206
4342,1995,UKR,51512299.0,48213868178
4343,1995,ISL,267468.0,7134341218.0
4344,1995,AUT,7948278.0,241000000000.0
4345,1995,RWA,5836495.0,1293535011.0
4346,1995,DMA,71098.0,274522148.1
4347,1995,MLT,377419.0,3439931907
4348,1995,LUX,408625.0,21588170498.0
4349,1995,CYP,855383.0,9933143596
4350,1995,SGP,3524506.0,87810991957.0
4351,1995,SLE,4303957.0,870758739.4
4352,1995,PNG,5187060.0,4636057476.0
4353,1995,AFG,18110657.0,..
4354,1995,YEM,14913315.0,4258788725
4355,1995,MDA,3675099.0,1752979926
4356,1995,SRB,7625357,16750000000
4357,1995,CAF,3222656.0,1115389732.0
4358,1995,BIH,3829050.0,1866572954
4359,1995,GUM,145561.0,..
4360,1995,SVK,5361999.0,25733043137
4361,1995,THA,59467274.0,169000000000.0
4362,1995,TLS,844334.0,..
4363,1995,GAB,1084946.0,4958845906.0
4364,1995,SMR,25928.0,..
4365,1995,LAO,4846483.0,1763536305
4366,1995,KOR,45092991.0,556000000000.0
4367,1995,PRK,21862299.0,..
4368,1995,MOZ,15483286.0,2521738760
4369,1995,SEN,8690164.0,6176312552
4370,1995,CPV,386284.0,487148993.5
4371,1995,CZE,10327253.0,59775697061
4372,1995,BOL,7622338.0,6715220507.0
4373,1995,AND,63850.0,1178738991
4374,1995,HKG,6156100.0,145000000000.0
4375,1995,LCA,146870.0,682370000
4376,1995,FSM,107529.0,222103600
4377,1995,COD,41576234.0,5643439376
4378,1995,MLI,9585653.0,2706425298
4379,1995,STP,131678.0,..
4380,1995,MKD,1983252.0,4680078740
4381,1995,LIE,30880.0,2428461395
4382,1995,MNE,611712.0,..
4383,1995,ALB,3187784.0,2392764853
4384,1995,SWZ,926841.0,1698982438.0
4385,1995,BDI,5987043.0,1000428394.0
4386,1995,NRU,10628.0,..
4387,1995,VNM,74910461.0,20736164459
4388,1995,MHL,50457.0,120230000
4389,1995,KIR,77723.0,56338028.17
4390,1995,TUV,9298.0,11025945.14
4391,1995,SSD,5118083.0,..
4392,1996,CHN,1217550000.0,864000000000.0
4393,1996,FIN,5124573.0,132000000000.0
4394,1996,ROU,22619004.0,36937074278
4395,1996,NOR,4381336.0,164000000000.0
4396,1996,EST,1415594.0,4746109767
4397,1996,FRA,59753100.0,1610000000000.0
4398,1996,ESP,39889852.0,641000000000.0
4399,1996,EGY,63601629.0,67629716981
4400,1996,ITA,56860281.0,1310000000000.0
4401,1996,AZE,7763000.0,3176703092
4402,1996,RUS,148160042.0,3.92E+11
4403,1996,ARG,35246374.0,2.72E+11
4404,1996,CUB,10939293.0,25017368697
4405,1996,BLR,10160000.0,14756846154
4406,1996,CMR,13970813.0,10513387442.0
4407,1996,MEX,93147044.0,411000000000.0
4408,1996,USA,269394000.0,8070000000000.0
4409,1996,HUN,10311238.0,46659796773
4410,1996,BRN,304622.0,5115602837
4411,1996,PAK,127349290.0,63320122807.0
4412,1996,IRQ,20783073.0,..
4413,1996,QAT,522531.0,9059340385
4414,1996,CAN,29610218.0,6.29E+11
4415,1996,IRL,3637510.0,75880630166.0
4416,1996,AUS,18311000.0,400000000000.0
4417,1996,MAR,27383473.0,43161452678.0
4418,1996,ERI,2196464,693535954.2
4419,1996,JOR,4732854.0,6928359238
4420,1996,TUN,9267340.0,19587322786
4421,1996,BEL,10156637.0,281000000000.0
